,path,label,features,pca_features
448,s3://p8-data-2023/Test/Cherry Wax Yellow/r_24_100.jpg,Cherry Wax Yellow,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.49152195, 0.0516246 , 0.        , ..., 0.        , 0.07138389,
       0.00219954])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 1.12613163e+01, -3.06162349e+00, -1.38230047e+00, -5.71211109e-03,
        4.62348505e+00,  9.35688327e+00, -3.05849411e+00,  5.38594175e+00,
       -7.75037923e+00,  1.43647602e+00, -4.22050076e+00, -4.70909028e-02,
        2.59536077e-02,  1.22178500e+00, -1.50402434e+00, -9.70841128e-01,
       -5.50657752e+00,  1.74658770e+00,  3.05252113e+00,  1.51762096e+00,
       -9.18716005e-01,  6.58701370e-01,  4.98983389e+00, -2.20641948e+00,
       -3.39421804e-01,  2.80498052e+00,  1.10931011e+00, -3.38858529e+00,
       -2.16283127e+00, -1.09242908e+00, -6.22662363e-01,  3.01517568e-02,
        3.05605325e+00, -3.15025059e+00,  1.53162619e+00, -1.42156689e+00,
        7.87262470e-01, -1.41292446e+00,  1.71943983e+00, -2.53469713e+00,
        5.29517402e-01,  8.02970950e-01, -1.76343656e+00, -6.84266128e-01,
        4.10228970e-01,  4.96397033e-01, -1.48080690e+00, -2.94940383e-02,
       -1.58962420e+00, -2.94219631e-01])}"
449,s3://p8-data-2023/Test/Cherry Wax Black/r_87_100.jpg,Cherry Wax Black,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.01669704, 0.        , ..., 0.        , 0.17539607,
       0.31552389])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 13.22200548,  12.1712128 , -10.71880798,   0.32821312,
         2.24226267,   4.4699558 ,  -2.49201757,  -1.65853218,
        -3.29527684,  -2.17517365,  -4.91814656,  -0.5077497 ,
         1.94784633,  -0.5608824 ,  -4.6315142 ,   0.77018426,
        -4.47141395,   7.79360048,  -1.56313113,   1.24186073,
        -0.61888458,   0.87624018,   4.50112624,  -2.41540668,
         0.24131253,   3.55947809,  -1.03747305,  -1.26946084,
         0.31385494,  -1.66923692,   0.82017901,   2.48328904,
         3.5056559 ,  -3.87746179,   1.50103169,  -3.99320824,
         0.5141625 ,   1.81925287,   1.01219089,  -1.70019993,
        -0.61550861,   2.84966232,  -0.30833356,   0.16857301,
        -1.44431403,  -0.48940784,  -1.5995149 ,  -2.23781454,
         0.43330772,   0.40668205])}"
450,s3://p8-data-2023/Test/Grape White 2/r_3_100.jpg,Grape White 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.05351033, 1.58693981, 0.        , ..., 0.        , 0.27639902,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 8.94773836, -4.87011971, -6.73908337,  3.59589194,  5.4297735 ,
        5.68095949, -0.71733991,  0.42210797, -8.81668569,  4.17918538,
       -6.82550631, -0.22897829,  2.03642984,  1.85058551, -2.65027998,
        0.14009754, -5.40908364, -0.69834327,  2.75131005,  0.79701462,
        1.68134652,  2.68996531,  4.21850212, -2.9591136 , -1.32126366,
        1.33945762,  1.22973799, -1.22293164,  1.15887561, -1.75380243,
        0.41834667,  0.6420644 ,  2.34441311, -3.36035844,  0.35308613,
       -1.41152271, -1.03892747,  0.16532866, -1.41275762, -0.32675194,
        0.38318482,  3.66429956, -2.6651118 ,  0.96678662, -0.42400839,
       -0.06901761,  0.08892956, -1.37360368,  0.57967773,  0.76143614])}"
451,s3://p8-data-2023/Test/Tomato 2/r_190_100.jpg,Tomato 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.78024751, 0.02771605, 0.        , ..., 0.        , 0.02010484,
       0.52987021])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 8.24010972,  7.40127633,  4.90002869, -1.44974628,  6.87940693,
       11.26133951, -7.1142094 ,  5.93846038, -1.07558736,  2.34482915,
        0.37439636,  2.19759358,  3.49686605,  2.91142555, -0.7959453 ,
       -2.1377342 , -3.13996407,  1.83759006,  0.97574425,  1.79089354,
       -2.37828135, -0.41959328,  7.24367186, -4.38013831,  2.40408766,
        2.55191761,  0.91302327,  0.10269344, -2.71308402, -0.26235468,
       -1.62547876, -1.73428343,  1.52659929, -2.54555095, -0.27096146,
       -0.25167665,  0.37786058,  1.49455316, -2.67092138, -2.65378614,
        0.51234836, -1.54687133,  0.39699217,  0.036216  ,  0.26694446,
       -1.94579876, -1.73599875, -1.67481056,  0.09142567,  1.08958971])}"
452,s3://p8-data-2023/Test/Cherry Wax Black/r_263_100.jpg,Cherry Wax Black,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.        , 0.        , ..., 0.        , 0.09653224,
       0.18592669])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 1.33924741e+01,  1.11643364e+01, -1.00255580e+01,  5.34336200e-01,
        1.75696328e+00,  4.39077713e+00, -2.95479018e+00, -2.17047740e+00,
       -4.48052506e+00, -1.73744874e+00, -5.23398430e+00, -4.08839259e-01,
        3.14516861e+00, -4.86408634e-02, -4.72174364e+00,  9.70398844e-01,
       -4.57880099e+00,  6.09575253e+00, -1.86860716e+00,  2.06138328e+00,
       -3.33336358e-02,  6.93338088e-01,  3.86740313e+00, -2.60685891e+00,
        1.34003991e-01,  3.70775250e+00, -1.30308904e+00, -1.35940369e+00,
        1.44964786e+00, -2.54183794e+00,  1.22971805e+00,  2.06492614e+00,
        2.94927721e+00, -4.27837880e+00,  2.11249947e+00, -3.40583278e+00,
        4.25724264e-01,  1.98945133e+00,  1.98573193e+00, -1.39997483e+00,
       -8.15928265e-01,  2.97643945e+00, -6.78521927e-01, -1.77373065e-03,
       -1.15648737e+00,  3.84182191e-01, -1.54862381e+00, -2.01997876e+00,
       -1.32624908e-01,  7.21785897e-01])}"
453,s3://p8-data-2023/Test/Tomato 2/r_20_100.jpg,Tomato 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.62476712, 0.00634719, 0.        , ..., 0.        , 0.00330823,
       1.34440529])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 5.36915469,  8.42333571,  4.83947887, -2.12795132,  5.02664077,
       10.27373824, -8.31785069,  4.55280395, -1.03056602,  1.66066505,
        1.5143159 ,  1.692755  ,  3.11899348,  2.59210887, -0.28012775,
       -3.65027176, -3.32307345,  0.26987859, -0.75478165,  1.07536966,
       -1.99907504,  0.60115953,  6.62674514, -5.63153381,  0.83930848,
        1.84303203, -0.69319155, -0.20672302, -3.07122219,  0.02777968,
       -0.79646303, -1.40542621,  2.09474071, -1.38282823, -0.20270668,
        0.60268214, -0.7514659 ,  2.92896996, -2.17427608, -2.49653276,
       -0.18432044, -1.11115924,  0.3556582 , -0.0742681 , -0.98796352,
       -2.13614931, -1.44305918, -2.53332217,  1.16136454,  3.04076957])}"
454,s3://p8-data-2023/Test/Tomato 2/r_179_100.jpg,Tomato 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.44969606, 0.00431115, 0.        , ..., 0.        , 0.0281417 ,
       0.19239311])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 7.63326574e+00,  7.27297052e+00,  5.18976655e+00, -1.40360562e+00,
        7.05386443e+00,  1.03490637e+01, -7.34874847e+00,  4.86927139e+00,
       -6.28201460e-01,  2.42930894e+00,  6.20427506e-01,  2.03548199e+00,
        3.84404747e+00,  2.24834408e+00, -1.04509462e+00, -2.08970371e+00,
       -2.80291590e+00,  2.07980254e+00,  7.03240606e-01,  1.79415630e+00,
       -2.38036445e+00, -4.70297498e-01,  7.23303525e+00, -3.97169548e+00,
        1.58318467e+00,  1.58957860e+00,  4.42749849e-01, -2.75016386e-01,
       -2.40609665e+00, -2.27253772e-01, -2.04031194e+00, -1.39493956e+00,
        1.57658342e+00, -1.98761609e+00, -6.03242128e-01, -3.81217403e-01,
        5.24254032e-03,  1.42778374e+00, -2.65402160e+00, -2.54689064e+00,
        5.05775522e-01, -1.21170928e+00,  6.19226781e-01, -3.70378010e-01,
        2.60103185e-01, -2.17133846e+00, -1.68698901e+00, -1.67048917e+00,
        3.90340192e-01,  1.00114026e+00])}"
455,s3://p8-data-2023/Test/Cherry Wax Black/r_103_100.jpg,Cherry Wax Black,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.00059978, 0.        , ..., 0.        , 0.09818844,
       0.22718468])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 13.13602466,  12.08131146, -11.25139777,   1.59479718,
         1.62895735,   3.78074646,  -2.54853134,  -1.76708442,
        -3.63848654,  -1.83126345,  -5.66013734,  -0.63208769,
         2.42667594,  -0.06917179,  -5.13874162,   0.69456844,
        -4.16554248,   7.2790155 ,  -2.23586314,   2.37921693,
         0.16936048,   0.15863414,   4.16417577,  -1.95114583,
         0.3791538 ,   3.13482235,  -1.18055978,  -1.50916451,
         0.84711606,  -2.29317062,   0.20220998,   2.14078338,
         2.69263179,  -3.81691495,   1.79150134,  -3.72207882,
         0.16239374,   0.96491262,   1.26806422,  -1.76012076,
        -0.69732423,   2.38073316,  -1.02618538,   0.05314913,
        -0.59807818,  -0.34651872,  -1.80483869,  -2.21724672,
         0.33582861,   0.32324364])}"
456,s3://p8-data-2023/Test/Tomato 2/167_100.jpg,Tomato 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.27090228, 0.        , 0.        , ..., 0.        , 0.        ,
       0.02321216])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 9.13624177,  7.56945688,  5.34044482, -3.25127655,  2.85011396,
        6.09237469, -5.47844597,  9.62169383, -1.45696341,  3.41485634,
       -4.95917197,  2.54838971,  0.43340009,  4.93211852, -2.08772774,
       -0.6754434 , -2.45297128, -1.52805988, -0.18473428,  4.05183283,
       -3.16638717,  0.05349032,  2.02464015, -4.35269597,  2.44245797,
        3.66110915, -0.80467545, -0.75088046,  0.05251844, -2.45426513,
        1.30924394, -0.35235977,  1.1003406 , -2.65804798,  0.65687331,
        0.45006996, -2.3211964 ,  0.28110063,  1.42720744, -1.88124338,
        0.40020507,  0.456696  , -1.11940535,  0.73884604, -0.96279477,
       -2.32027493, -1.17792236, -1.67165335,  0.17308644,  0.46471956])}"
457,s3://p8-data-2023/Test/Tomato 2/r_326_100.jpg,Tomato 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.29673874, 0.02438621, 0.        , ..., 0.        , 0.        ,
       1.78912365])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 4.91836617e+00,  7.83860895e+00,  4.71842852e+00, -5.70530066e-01,
        4.88140474e+00,  1.01873268e+01, -7.99268073e+00,  4.37991703e+00,
       -6.20280690e-01,  8.83257602e-01,  1.24090571e+00,  2.23506457e+00,
        2.45908083e+00,  1.82671892e+00, -3.67037256e-01, -3.77841492e+00,
       -3.24693153e+00,  2.32643826e-01, -1.33893138e+00,  1.17299046e+00,
       -1.47168216e+00,  9.65177013e-01,  5.80700737e+00, -5.56669322e+00,
        8.06831336e-01,  1.96617524e+00, -1.60486128e-01, -3.54358531e-02,
       -3.26483746e+00, -6.67224267e-01, -8.22015024e-01, -1.57780564e+00,
        1.71897678e+00, -5.81385884e-01,  7.16009774e-02,  2.86578103e-01,
       -7.69363392e-01,  2.95976610e+00, -3.15027910e+00, -2.29992422e+00,
       -3.59530633e-03, -1.45334217e+00,  3.25987467e-01,  3.02165091e-02,
       -8.10340028e-01, -1.87464159e+00, -1.06506464e+00, -2.49281935e+00,
        1.04399674e+00,  3.24016531e+00])}"
458,s3://p8-data-2023/Test/Grape White 2/r_59_100.jpg,Grape White 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.02510944, 1.70753396, 0.        , ..., 0.        , 0.18784027,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 9.02300215, -4.85882415, -6.89651243,  3.92908382,  3.65935919,
        5.60617896, -2.02265529,  1.65373249, -7.54681937,  3.89326866,
       -5.23267416,  0.36257562,  1.66330688,  1.63813378, -1.01439037,
        0.96985149, -6.24393248, -0.93055466,  3.40214117, -0.6125157 ,
        2.05673213,  2.57090774,  2.95909447, -2.77299601, -0.4532315 ,
        2.37279008,  1.48182635, -1.01253348,  1.75510182, -2.01833323,
        0.27177033,  0.61584577,  2.56680618, -3.41321679,  0.56155043,
       -0.9565561 , -0.57507902,  0.84289874, -1.51219528, -1.48503852,
        0.47446618,  2.73360511, -2.26254492,  0.99783137,  0.15654669,
        0.21098718, -0.17509695, -0.80662744,  0.46830243,  0.32754666])}"
459,s3://p8-data-2023/Test/Eggplant/154_100.jpg,Eggplant,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.        , 0.        , ..., 0.29581338, 0.02149369,
       0.15968773])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.14539034,  5.74904477,  1.6697853 , -0.53555831,  7.21125622,
        2.47597869, -7.70113237,  1.51057856,  0.21759405, -0.70619589,
       -4.54785242, -0.11923993, -0.12900368,  3.49978216, -1.6438188 ,
        1.00800003,  0.37288867,  0.68388679,  2.61140033,  1.18934132,
        0.31134185, -1.00793538,  1.89791572,  0.41994305,  2.73589136,
        4.01180845,  2.81356149, -1.44676539, -2.97839746, -2.68506165,
        0.07415071,  1.40636003,  0.60164742, -4.44373073,  3.47132213,
        0.23466605, -0.84510574,  0.15334707, -1.47541731, -4.38055437,
        1.59935352,  1.14834444, -1.5260401 , -2.15180243, -0.08217637,
        0.6085217 , -0.68056532, -2.53208047, -1.6961268 , -0.88707813])}"
460,s3://p8-data-2023/Test/Banana Lady Finger/r2_181_100.jpg,Banana Lady Finger,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.21865138, 0.01248786, 0.20134984, ..., 0.        , 0.        ,
       0.30378181])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.6074206 ,  1.22060337,  2.27422189, -1.2519977 ,  7.17821592,
        5.30595353, -6.03875733, -2.89724435, -4.85051674, -1.16918902,
       -1.34429729,  1.39575098,  3.909038  ,  0.61765703,  0.16897219,
       -2.34625125, -0.87042524, -0.57739622,  1.77886521,  0.6677261 ,
        0.94162456, -1.95799488,  1.7276283 ,  2.4272244 , -1.97124964,
        4.3388705 ,  2.50992359, -1.87199806, -1.22826565, -2.97764628,
        0.84252665,  4.86455928, -0.75511979, -2.36207167, -0.78544549,
       -4.37731762,  1.28272443, -2.36382272, -1.07720644, -5.14249468,
        0.5183462 ,  2.25005931, -1.06516296, -0.08551686, -2.01145888,
       -0.0745925 , -0.30729014, -0.57472878,  0.60720841, -1.43942251])}"
461,s3://p8-data-2023/Test/Eggplant/156_100.jpg,Eggplant,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.        , 0.        , ..., 0.09626897, 0.0003492 ,
       0.18613458])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 5.40054851e-01,  5.92830672e+00,  2.03630392e+00, -1.00626213e+00,
        7.36766387e+00,  3.11118948e+00, -7.61825774e+00,  1.52900516e+00,
        7.67724980e-01, -8.14886716e-01, -4.98891321e+00, -2.91125805e-01,
        3.23365213e-01,  3.36418044e+00, -2.27059258e+00,  8.14492432e-01,
       -4.96456068e-03,  6.78675356e-02,  2.23703028e+00,  1.02407058e+00,
        2.88101694e-01, -7.99610936e-01,  2.20165446e+00,  1.89713118e-01,
        2.34771340e+00,  3.85365894e+00,  2.77112616e+00, -1.31437744e+00,
       -2.63591217e+00, -2.65286716e+00,  1.93761711e-01,  1.41151191e+00,
        2.11375635e-01, -4.53850194e+00,  3.51359088e+00,  4.87043534e-01,
       -6.86648853e-01, -1.34797803e-01, -1.07737321e+00, -4.23649702e+00,
        1.85867650e+00,  1.51856671e+00, -1.79790162e+00, -1.89423613e+00,
        8.31804081e-02,  5.92053133e-01, -5.81377226e-01, -2.47251178e+00,
       -1.88955232e+00, -1.02090650e+00])}"
462,s3://p8-data-2023/Test/Banana/32_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.91557622, 0.02692128, 0.        , ..., 0.42849088, 0.11694746,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-5.01420575e-01, -6.33810422e-01,  3.45028880e-01, -2.79117820e+00,
        7.16227304e+00,  4.75360841e+00, -9.91408008e+00,  8.07055456e-01,
       -1.21694460e+01,  1.00409122e+00, -3.38904413e+00, -4.23870812e-01,
        7.38312254e-01,  1.79857737e+00, -2.11410397e+00,  1.78104961e+00,
       -3.00787360e+00,  5.27322751e+00,  5.10770772e-01,  2.58587796e+00,
       -2.10462037e+00,  7.58786684e-02,  1.98882004e+00, -1.27455026e+00,
        1.00165059e+00,  6.05464481e+00,  1.01213825e+00, -3.39182337e+00,
       -1.21409570e+00, -1.81091710e+00,  2.32465397e+00, -8.36801296e-01,
        2.69159048e-01, -3.60481796e+00,  2.15923907e+00, -2.76015861e+00,
        8.75028817e-01,  9.30693144e-01,  2.47228189e+00, -2.43290282e+00,
        1.67073897e+00,  3.00015667e+00, -2.74169859e+00,  5.18453969e-03,
       -1.82288866e+00, -9.94830542e-01, -8.50127062e-01,  1.75727462e-01,
       -1.44624249e+00, -1.37495516e-01])}"
463,s3://p8-data-2023/Test/Banana/167_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.04827893, 0.12284736, 0.        , ..., 0.18284078, 0.02081483,
       0.14472105])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  0.06247461,  -0.14852679,   0.28724196,  -0.29677803,
         3.99359641,   5.71000014,  -9.81459946,   1.82221769,
       -12.73158654,   1.11034283,  -3.42951321,  -2.56232036,
         2.2066055 ,   1.55193448,  -1.32531373,   0.27407943,
        -2.98173039,   6.10494936,  -0.09345189,   1.86162662,
        -1.4898349 ,   1.068756  ,   1.89182591,  -1.15587464,
         2.52980446,   4.60820235,   0.52203392,  -4.50068974,
        -4.61531457,  -2.22303609,   2.85054884,   0.95058144,
         0.83139926,  -2.81156927,   1.4208308 ,  -2.24118563,
         0.15046202,   1.73386195,   1.35350607,  -1.38138599,
         2.32677084,   1.15058283,  -1.45066277,  -0.82452587,
        -0.06962312,   0.40284271,  -0.65188326,  -1.87189663,
        -1.12834295,   0.29133143])}"
464,s3://p8-data-2023/Test/Banana Lady Finger/53_100.jpg,Banana Lady Finger,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.01990718, 0.00303568, 0.03567674, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.56233689e+00,  2.32170679e+00,  5.27570983e+00, -9.33516929e-02,
        8.67602317e+00,  4.30923576e+00, -7.88945813e+00,  5.33282016e-02,
       -2.12232388e+00, -5.56389273e-01, -2.03330593e+00, -2.17179079e+00,
        4.42616796e+00,  4.24403668e+00, -2.32393773e+00,  8.40244665e-01,
       -1.11726985e+00,  2.34041678e+00,  3.48390120e+00,  2.27101413e+00,
       -9.79971850e-01,  1.74586196e+00,  3.50011775e+00,  1.09308495e+00,
        4.47590808e-01,  4.77257846e+00,  2.36237996e+00, -2.69953869e+00,
       -3.61335855e+00, -2.97430774e+00,  1.50737096e+00,  4.25103832e+00,
        2.67861531e+00, -3.77470151e+00,  3.46542802e-01, -3.98468312e+00,
       -8.59094096e-03, -2.49708426e+00,  7.40402407e-01, -4.63309977e+00,
        1.56072398e+00,  2.41730756e+00, -2.81376585e+00, -1.37559205e+00,
       -6.70592747e-01, -1.32764496e-01,  2.82108175e-01, -1.82854503e+00,
       -1.18734604e+00, -3.32113373e+00])}"
465,s3://p8-data-2023/Test/Banana/315_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.13987505, 0.13705836, 0.        , ..., 0.9000572 , 0.04752067,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -1.3833506 ,  -0.58559649,   0.09789447,  -1.78514297,
         4.67184185,   3.00699121,  -9.41021242,   1.16452324,
       -10.88171978,   1.57574784,  -1.97672242,  -1.42917512,
         1.11708653,   1.75022056,  -1.19923877,   0.88781184,
        -2.54656228,   5.30311241,   0.03020964,   1.1506996 ,
        -2.18122874,   0.70739026,   2.02416823,  -1.07572032,
         2.51769953,   5.3428253 ,   1.0586273 ,  -3.53503622,
        -2.07046777,  -2.57157492,   1.79910573,  -1.16967261,
         1.09332658,  -3.96172067,   1.83922673,  -2.92688097,
         0.91276178,   0.97265531,   1.60678292,  -2.54621086,
         2.39606814,   2.4973051 ,  -2.66803323,   0.16354259,
        -0.81887521,  -0.46708723,  -0.9340377 ,  -0.22320655,
        -1.53179228,  -0.50245858])}"
466,s3://p8-data-2023/Test/Banana Lady Finger/r2_148_100.jpg,Banana Lady Finger,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.41866294, 0.        , 0.04571675, ..., 0.1124085 , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.18684885, -0.37872209,  1.19015645,  0.9693152 ,  7.31519025,
        3.15452072, -5.40046678,  1.53805986, -3.79541802,  1.67684377,
       -4.16725198, -1.76417726,  0.52319343,  3.03055984,  0.91383437,
        0.27311549,  0.03702524,  2.90767095,  1.58637556,  1.35267509,
        0.07616406, -0.05378237,  4.50783547, -0.70137488, -1.05703931,
        3.67542537,  0.15735865, -2.03105791, -0.74831485, -2.65368699,
        2.11512902,  0.65637239, -0.11558022, -2.21909725,  1.21828528,
       -3.12934137,  0.40402409,  0.39452922,  2.71740618, -2.82706951,
        1.54409203,  2.66724617, -0.48423932, -1.77974993, -2.64226457,
       -0.9783725 , -0.71162054, -1.61033798, -0.05253737, -1.62215584])}"
467,s3://p8-data-2023/Test/Corn Husk/0_100.jpg,Corn Husk,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.01353174, 0.        , 0.        , ..., 0.04352959, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.89340853,  5.36770886,  5.96946594,  0.61272025,  6.66477008,
        6.29686892, -8.51183103,  1.35625221, -1.25536124,  1.13056254,
       -0.98580321, -5.20050284,  3.06036256,  5.42717058, -1.02067367,
        3.22997896, -4.07296262,  1.08722643,  6.9700773 ,  3.25017941,
       -2.79506687,  3.3297054 ,  4.3865015 , -0.51394359,  2.77965864,
       -0.02837832,  1.07271915,  1.8043395 , -1.9833085 , -3.61656763,
        0.13755803, -1.52798264,  4.42368742, -5.27679893,  2.85599803,
       -2.91301028, -1.89926385, -0.77288398,  3.77258525,  1.4767803 ,
        3.70023169,  4.78380126, -1.10825636, -3.64096038,  1.10367521,
       -0.1259221 ,  1.52862538, -4.88491053,  1.82666447, -1.28576775])}"
468,s3://p8-data-2023/Test/Banana/23_100.jpg,Banana,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.20246971, 0.00318694, 0.        , ..., 0.05597007, 0.25551212,
       0.0169371 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -0.90459019,  -1.52229787,   0.18210899,   0.52649726,
         4.48013192,   4.5233969 ,  -9.38680705,   1.74139479,
       -10.50455893,   1.08902741,  -2.26793978,  -3.81817323,
         1.18208764,   1.46440673,  -1.44682808,   0.32170197,
        -2.12903022,   4.46248579,   0.40250587,   2.10928636,
        -3.08179496,   0.43651101,   1.4635616 ,  -1.21366779,
         2.2946378 ,   4.19386502,   1.22839182,  -3.32543941,
        -1.0255647 ,  -2.35526807,   1.18292836,  -0.10705828,
         1.25566707,  -3.07696816,   1.06446085,  -3.23226011,
         1.17275217,   0.71945001,   0.85624095,  -2.1476411 ,
         1.21416384,   1.12502957,  -1.67041467,   1.47526735,
        -1.14802732,  -0.03779674,  -0.33634276,  -1.22946377,
        -2.27260003,   0.35329225])}"
469,s3://p8-data-2023/Test/Hazelnut/188_100.jpg,Hazelnut,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.30908644, 0.        , 0.        , ..., 0.        , 0.        ,
       0.11277946])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 4.75543331,  7.02235576, -2.65266758, -3.1308755 ,  8.17828291,
        9.45864239, -9.50635333,  5.84749416, -1.8855347 , -0.53035168,
       -5.10893758,  1.04043247, -5.14066112, -0.26319038, -4.17983112,
        2.30095852, -1.72286374, -1.14454238, -0.92848169,  3.40675352,
        1.41605761,  3.73866455,  4.30681771, -4.06477501, -0.73563927,
        4.054592  , -0.0764929 ,  0.63686791, -2.67359618, -1.49477418,
        2.09003911, -0.49608521, -0.78863211, -3.23276051,  1.42141011,
       -1.59415526,  0.60062604,  0.19175539, -1.55054812, -0.69889603,
        0.42240387,  0.01846498, -3.43377195,  1.17124107, -1.56354394,
        1.70305803,  1.12734518, -2.24955401,  0.49411029, -1.66015555])}"
470,s3://p8-data-2023/Test/Hazelnut/r_140_100.jpg,Hazelnut,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.1693294 , 0.02057246, 0.        , ..., 0.        , 0.        ,
       0.0093033 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 1.86622241,  7.14383346, -3.42627192, -4.73158882,  9.8143035 ,
       12.56407665, -9.31184088,  1.76729367, -1.33034874,  2.34109181,
        0.60303161, -2.12935805, -1.49608853, -0.28413001, -3.90607144,
        0.91820844, -2.88091604,  2.35028051,  0.28734614,  3.3829676 ,
        3.46318413,  2.04407286,  6.39147121, -6.24251369, -2.53311339,
        4.32025438, -0.66386954,  2.08080074, -0.8211957 , -2.21125995,
        1.52063857, -1.64291549, -0.06854839, -3.51041011,  1.34922775,
       -2.29157756,  1.95728489,  0.44940244,  0.36919427, -0.04785893,
       -1.30972276,  0.12406081, -4.76992841,  0.99742904, -0.93960574,
        1.75612579,  1.46245807, -1.17516578, -1.74521464, -0.64441764])}"
471,s3://p8-data-2023/Test/Hazelnut/r_46_100.jpg,Hazelnut,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.79344344, 0.0032586 , 0.        , ..., 0.        , 0.        ,
       0.2081603 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 1.47941001,  8.42142594, -5.92355075, -2.50602196,  7.60900019,
       12.5786029 , -7.25299879,  1.84981179, -0.88607778,  1.07624818,
       -0.31819579,  0.34431662, -1.66044357, -0.85968176, -2.88748265,
       -1.03943587, -4.62834165,  1.80575242, -0.6734229 ,  2.65510537,
        2.24538206,  2.22683457,  6.13949365, -5.42236094, -1.1940571 ,
        5.05327318, -0.61793588, -0.07284805, -1.89921465, -0.77542686,
        1.54163846, -1.61040101, -0.7671898 , -3.23948603,  0.30521581,
       -2.3423019 ,  1.58362805,  0.92622992, -1.46013013, -1.24659617,
       -0.6681373 ,  0.44617535, -4.11811287,  1.40472551, -1.22827566,
        2.46519522,  1.1788094 , -1.98010006, -1.08375153, -1.00299091])}"
472,s3://p8-data-2023/Test/Banana Red/r_114_100.jpg,Banana Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.98103917, 0.72700322, 0.01092377, ..., 0.22032109, 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.79611037,  6.56328056,  2.02226729, -2.84345966,  7.35110033,
        7.43387595, -7.72216282, -2.87727662, -6.841785  ,  0.12758854,
        2.03384907, -0.23989445,  4.42060218,  0.37166293, -3.26622741,
       -0.46003656, -1.44743236, -1.52729179,  0.92730097,  1.75180456,
       -0.6640496 , -1.70151144,  3.20424921, -6.8719212 , -0.88826833,
        1.26055189,  2.54797359, -2.08374485, -0.02683159, -1.42506262,
        1.66270681,  3.36925742,  0.24700749, -3.4230904 ,  1.10450801,
       -0.16206735, -1.25546833, -1.88034186,  0.65791129, -2.93283053,
       -1.43217984,  0.47027981,  0.85680086,  1.94536266, -1.18540396,
        0.0584856 , -1.4545983 , -1.62669791, -0.0521934 ,  1.22290851])}"
